binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,random label num 3,target,random label num 12,semi_constant_2,uniform corr 2,corr_feature_class,constant_1,semi_constant_1,pd qcut2,correlated w target 2,informative_2,outliers 1,duplicate_2,random choice 7,random choice 2,duplicate_1,pd qcut1,outliers 2,pd qcut3,constant_2,correlated w target 1,informative_1,uniform corr 1,multicollinearity 4,multicollinearity 2,multicollinearity 3,multicollinearity 1,random choice 4,class,scaling_combined
binary_1,Margaret,Copeland,,+1-986-613-9137,,5643 Harris Roads,New Markchester,PW,,label num lo 3,3.221386191712149,,q_const_0,,0.3747174581230375,constant_value,q_const_0,Q4,,1.63046963143509,0.574047022262478,1.63046963143509,Monday,Rand Choice 2,1.6671217133611804,High,1.72455816411442,G6,constant_value,-2.214782133471385,1.6671217133611804,,-0.7041526193538549,2.3191695626749524,-0.8365876401658898,,,1,
,Marcus,Flores,1943-12-17,374-921-5263x5190,,295 Ramos Grove,New Matthew,IA,,label num lo 3,1.1186384281969746,,q_const_0,0.8178459447305924,2.7758506187533567,constant_value,q_const_0,Q3,,0.4094128116050387,-2.0790504991259997,0.4094128116050387,Friday,Rand Choice 1,-0.0663661168605194,High,,G5,constant_value,-0.6034365136979559,-0.0663661168605194,0.9135863201101588,-0.802701711203274,0.2368968510983141,,-0.0803948399983269,,1,
binary_2,Randy,,2015-02-22,747.940.4343,,,Vickishire,,,label num lo 2,1.0428434887742954,,q_const_0,0.2382823840085172,,constant_value,q_const_0,Q3,-0.4879087613518477,0.4652253201031961,-0.7405648893835464,0.4652253201031961,Tuesday,Rand Choice 1,0.5946764885771355,High,4.225911475484477,G5,constant_value,1.433218830694297,0.5946764885771355,,-0.3769184573996421,-0.039231048575802,,,,1,39351.01829133904
binary_1,,Evans,1953-01-10,,,618 Alyssa Parkways,Lake Angela,MI,,label num lo 2,-2.543785898629962,label num hi 8,q_const_0,,1.926895615004734,constant_value,q_const_0,Q1,-1.0846839323609063,-1.4500960205707163,-0.1337309725745856,-1.4500960205707163,Tuesday,Rand Choice 1,-1.1486789198769511,Low,,G2,constant_value,1.6153481734327433,-1.1486789198769511,0.092808854145976,,0.8446368267914078,-1.140833442163933,,North,0,
binary_2,Steven,,1923-09-07,001-963-995-3438x7067,,2337 Christopher Road Suite 899,,,,label num lo 2,-2.0032900296786456,,q_const_0,0.1914859786582556,0.6692326047170452,constant_value,q_const_0,Q2,-1.5913236265711483,-0.9509918782436594,,-0.9509918782436594,Tuesday,Rand Choice 2,0.6394986288784439,Low,,G3,constant_value,1.63850415058044,0.6394986288784439,0.5796612680346566,0.3661085442882529,-1.3241001546192015,,,North,0,55813.85402805668
,Kimberly,Jones,2022-12-04,001-746-216-1354x776,toni46@example.com,6146 Christopher Plaza,Saratown,,,label num lo 3,-3.793501994130242,label num hi 12,q_const_0,,3.2098811784337764,constant_value,q_const_0,Q1,-0.3173104778073949,-2.050320628835917,-2.7027429023079197,-2.050320628835917,,Rand Choice 2,-1.2694706675809466,Low,,G1,constant_value,-0.2704620133813005,-1.2694706675809466,,1.5814180400606304,0.2704285829999774,,-0.7727064317451836,,0,
,Matthew,Schmitt,2015-10-13,(665)301-0361x11196,nhanna@example.org,63101 Atkins Drive,Robertside,,41617.0,label num lo 2,-2.301836397498345,,q_const_0,,3.6789419717092287,constant_value,q_const_0,Q1,-0.9459265676331148,-1.3235679533164233,-1.2431366908103665,-1.3235679533164233,,Rand Choice 2,-1.0504775967041216,,0.5225797122671922,G3,constant_value,0.4411757169100316,-1.0504775967041216,,-0.3678122287959854,,-0.3966579863872251,0.6826494135204585,West,0,
binary_2,,Harris,1982-01-01,(338)290-3366x240,,,Port Johnberg,SC,,label num lo 2,-0.3814232758531879,,q_const_0,0.8071000422563339,,constant_value,q_const_0,Q2,-1.0325034482983824,-0.1842036393475792,-0.9751313194555576,-0.1842036393475792,Tuesday,Rand Choice 2,0.7080096618459528,,,G4,constant_value,-0.8506110107170003,0.7080096618459528,,-0.8636414614181177,0.5672437800530483,,0.4637738374335123,West,1,
binary_1,Heather,Miller,1950-08-22,524-490-5694,,1528 Black Roads,Williamsport,,70394.0,label num lo 3,-2.9550110880428613,,q_const_0,0.2428691961650719,,constant_value,q_const_0,Q1,,-1.5198776624767634,0.2941869019075224,-1.5198776624767634,,Rand Choice 1,-0.2626914313703603,,,G2,constant_value,2.289800134513414,-0.2626914313703603,0.2114556163086428,,-1.1842174837149435,-1.469047022471395,,,0,
,,Ramos,,336-281-6136x24451,,0728 Johnny Trail,East Sheila,NM,64061.0,label num lo 3,-3.089389071409313,label num hi 9,q_const_0,0.1934317427720485,2.5986834786457487,constant_value,q_const_0,Q1,,-1.3687913618115668,-0.2853410113272431,-1.3687913618115668,Saturday,Rand Choice 2,1.2871515794887665,Low,1.3668193754978546,G2,constant_value,-0.3790401793462761,1.2871515794887665,,-0.1185105420444552,0.6741506516533259,,0.1368345447768916,,0,
binary_1,,,1948-05-25,,,9519 Morales View,New Allenberg,,,label num lo 1,-0.2086608993512634,label num hi 8,q_const_0,0.689304581477316,5.738096177583598,constant_value,q_const_0,Q2,,-0.2168255019697407,1.3691453156187663,-0.2168255019697407,Thursday,Rand Choice 2,-0.1131280381204589,Low,,G4,constant_value,2.0063025431671755,-0.1131280381204589,,0.8717980781101986,,,0.316557133762133,,1,
binary_1,Denise,Larsen,2017-07-01,001-484-552-6556,,246 Erickson Summit Suite 730,Nicholastown,,,label num lo 3,-1.1339557963379936,,q_const_0,0.2331692971486493,,constant_value,q_const_0,Q2,,-0.7202125682599978,-1.4413419223901272,-0.7202125682599978,,Rand Choice 1,-0.6300294366825547,Low,,G3,constant_value,-1.0510419093732009,-0.6300294366825547,0.1296814564774923,1.9573037896690624,-0.8005601839144894,1.8308141366412245,0.0592456422139185,,1,
binary_1,Jessica,Caldwell,,,,4450 Hardin Cliff Suite 658,Nancybury,,7766.0,,-0.7739695546020929,label num hi 12,q_const_0,,0.0494243138477141,constant_value,q_const_0,Q2,-1.535283043607631,-0.5979562913162249,-1.6576322400036416,-0.5979562913162249,,Rand Choice 1,-0.962274342373078,Low,3.599208650597396,G4,constant_value,0.0073229869583791,-0.962274342373078,0.1160675518323237,0.3444380582388155,-0.4803146232387675,,,,1,43647.94928618975
binary_2,Gabriel,,1912-07-19,,,4631 Meghan Alley,North Chad,,,label num lo 1,-4.2486225401481255,,q_const_0,0.1954500148442735,-1.7262543241101187,constant_value,q_const_0,Q1,-3.270066072299906,-1.8655534753132348,-0.3757447229365346,-1.8655534753132348,,Rand Choice 1,1.6100112773413118,Low,6.207046195133943,G1,constant_value,2.708937577625754,1.6100112773413118,,-0.7746747000673041,,,,,0,51159.3608836016
binary_1,Kari,James,2008-01-26,,,,Schaeferville,,,label num lo 3,6.4979169552093925,label num hi 9,q_const_0,,2.522312449124559,constant_value,q_const_0,Q4,2.5051985255083955,2.5805087402349405,-0.8963793397283739,2.5805087402349405,,Rand Choice 2,-2.5362538843606286,,,G6,constant_value,-2.4138854829801963,-2.5362538843606286,,-2.3802400820759115,,-1.9300425779122483,-1.4277191329277013,,1,
binary_1,Brenda,Church,1983-12-10,,,,,,,,2.358691977957565,label num hi 7,q_const_0,0.730992969911489,,constant_value,q_const_0,Q3,,0.6477832978775611,-0.0002273933443064,0.6477832978775611,Wednesday,Rand Choice 2,-2.5355410410918964,High,6.3484343767060345,G5,constant_value,-1.6211047923556745,-2.5355410410918964,,0.539074042346537,-0.9824951425819084,,-2.6616938068449825,East,1,
,Christopher,,1951-02-13,312.854.3221x15179,,0587 Rodriguez Well,,,,label num lo 1,-2.075757737852174,,q_const_0,,-2.249647619600622,constant_value,q_const_0,Q2,-1.9563530224289751,-0.973878476215936,-1.4848132183224372,-0.973878476215936,Tuesday,Rand Choice 1,0.7188802604476549,Low,2.9789661048835825,G3,constant_value,-2.259426350326118,0.7188802604476549,,-1.7888110398287376,,-1.8617180820237045,-0.5730969613895368,West,0,
binary_1,Jane,,1925-10-25,9765688359,samanthaevans@example.net,,East Briana,,38500.0,label num lo 3,4.259799372477894,label num hi 12,q_const_0,0.2558819277294664,3.9774126605471336,constant_value,q_const_0,Q4,,1.7226187395683,0.2715950545637819,1.7226187395683,,Rand Choice 2,-1.179411615177517,,4.666099796235105,G6,constant_value,6.57295837572183,-1.179411615177517,,0.2423115587437093,,-0.2404656935758709,,,1,
,,Rivera,2010-06-13,622.649.5861x334,,,,,,label num lo 3,3.456645271752804,,q_const_0,0.7589106156627712,1.426098719211264,constant_value,q_const_0,Q4,,1.332884741982574,-1.9952692897692403,1.332884741982574,,Rand Choice 1,-1.2859459633104575,High,,G6,constant_value,-0.3542679102518524,-1.2859459633104575,0.607641651880261,,-0.9618765831706884,,,,1,
binary_2,Matthew,Lawson,2008-12-16,+1-800-467-0838x4818,,395 Brittany Falls,Joelfort,,,,-4.286209692916968,label num hi 8,q_const_0,,-2.1445647429444232,constant_value,q_const_0,Q1,,-1.825646359667474,-3.8386105888561426,-1.825646359667474,Saturday,Rand Choice 2,2.0264629258709395,Low,1.6749763472250834,G1,constant_value,-2.1766953152330437,2.0264629258709395,0.0529860659147114,-0.6877952745188122,0.8882096327309473,0.1753345126813471,-1.0537092536243495,,0,43526.1916619713
,Ann,Long,1948-12-16,+1-448-516-0555,,58052 Tiffany Heights,Port Trevor,,,label num lo 3,-0.9016063465586076,label num hi 3,q_const_0,0.4264314576194957,1.2019695588153807,constant_value,q_const_0,Q2,,-0.6365245370389123,-0.7452267830376438,-0.6365245370389123,,Rand Choice 2,-0.8098362555279283,Low,,G4,constant_value,-7.482117888126844,-0.8098362555279283,0.1929266857101656,-0.3289342714892326,-0.1967509609251547,0.4384266027214364,1.6370199463502322,,0,49209.54980090272
binary_2,John,Hanna,1950-03-20,(696)762-9700x7061,,,,,,label num lo 1,7.088803616248859,label num hi 6,q_const_0,,2.301839039405358,constant_value,q_const_0,Q4,4.785343237976585,3.7575043196906033,0.2295367498993817,3.7575043196906033,Wednesday,Rand Choice 1,3.994644010615292,High,,G6,constant_value,0.7934951083427686,3.994644010615292,,-1.454923479790066,-0.6503499429743751,-1.4676614134707353,-0.1896309904341533,West,1,62536.56085088829
binary_1,Sandra,Johnson,1933-12-29,2047421369,danny32@example.com,7415 Haley Loop Apt. 636,Davidport,,,label num lo 2,-2.3936104625516794,label num hi 10,q_const_0,0.0504889227747897,-0.6921574706678926,constant_value,q_const_0,,,-1.3326992427612157,-0.5423074520969637,-1.3326992427612157,Tuesday,Rand Choice 1,-0.8060587356150503,Low,,G3,constant_value,-5.58042536400737,-0.8060587356150503,0.00339247907251,0.1341842407452944,-0.5344479353440637,0.383829107679942,0.3110060458406544,,0,
,Kristin,,1956-06-22,825-642-2312x93317,,476 Chung Island Apt. 598,Wilkersonport,,43952.0,label num lo 1,-3.590772667993294,,q_const_0,,2.057393762528981,constant_value,q_const_0,Q1,,-1.493644284936143,-1.5320904254175396,-1.493644284936143,,Rand Choice 2,2.0791231625420785,Low,,,constant_value,-4.142119313731602,2.0791231625420785,0.2899530285228416,2.052403628503642,-0.5471149470199032,1.6893027492211952,-0.2794610319649324,,0,54031.83388133104
binary_1,Shelley,,,,,26542 Smith Plain Apt. 525,Hernandezfort,,,label num lo 1,-4.695368891341174,label num hi 3,q_const_0_2,0.2197177861145722,,constant_value,q_const_0,Q1,,-2.297937026775677,-3.08814728559286,-2.297937026775677,Friday,Rand Choice 2,-0.0118715738799141,,,G1,constant_value,0.0103966150544763,-0.0118715738799141,0.1742146335316654,-0.6048073079536656,0.3943703243616265,-0.9352777803880592,,West,1,54612.126591985274
binary_2,Kevin,,1957-09-25,,,9335 Davis Ways Apt. 733,South Michael,,,label num lo 2,4.984457215250265,label num hi 8,q_const_0,,1.2815387133658471,constant_value,q_const_0,Q4,0.4898660593250388,2.644363890592043,0.046906286154381,2.644363890592043,Thursday,Rand Choice 1,3.0487297231132606,,5.4954163082428265,G6,constant_value,2.8641852310111595,3.0487297231132606,,2.497237299780505,,,,,1,
binary_1,Terry,Hayes,2008-04-25,,michelle87@example.org,5765 Sandra Meadows,Hernandezborough,AS,34129.0,,-3.507005779525436,,q_const_0,,2.680295221452224,constant_value,q_const_0,Q1,,-1.6463199944173783,-1.091343948470281,-1.6463199944173783,,Rand Choice 1,0.689049099266055,Low,1.0862385702976634,,constant_value,1.1087191763106647,0.689049099266055,0.184035428202097,-1.3225365380477243,-1.016353935101535,,,West,0,
binary_1,Carrie,,,(560)858-3841x137,,53135 Kim Pine Suite 303,Sellersfurt,,,,-2.4390672441920023,label num hi 1,q_const_0,0.2030120241571675,2.845859161964905,constant_value,q_const_0,Q1,,-1.01462433311349,,-1.01462433311349,Sunday,Rand Choice 1,1.6531487277799115,,,G2,constant_value,-3.6182822686760825,1.6531487277799115,,0.501416078312896,-0.4998683835122783,,,,0,53398.84740169596
binary_1,Robin,Calderon,2001-09-24,391.344.1970x0344,qcurtis@example.net,03990 Rice Lights Suite 064,Gordonberg,,7960.0,label num lo 3,-2.1302831317624653,label num hi 10,q_const_0,,1.3060450624168327,constant_value,q_const_0,,-3.1257866440221784,-1.022047838034078,-0.8744784967823129,-1.022047838034078,,Rand Choice 1,0.5542917396741974,Low,1.486736838382873,G3,constant_value,-0.2040055823540922,0.5542917396741974,,0.1975674382623228,,-0.4093147926880364,,,0,
binary_1,Susan,Hartman,,,pattonandrew@example.net,389 Freeman Junction,West Clifford,,,label num lo 1,-1.3054521418261245,label num hi 2,q_const_0,,,constant_value,q_const_0,Q2,,-0.5022393485741147,-0.4445333791256737,-0.5022393485741147,Thursday,Rand Choice 1,1.5302245310611662,Low,,G3,constant_value,-7.019923655340309,1.5302245310611662,0.2072312702495777,,,,,West,0,56909.36528813508
,Richard,Patterson,1910-08-21,001-600-218-7246,markking@example.net,198 Ortiz Throughway,Lake Jessicastad,,12672.0,,-0.5248384548888784,,q_const_0,0.2560316463407937,-0.0405490333388374,constant_value,q_const_0,Q2,-3.427675401023901,-0.4759184618952979,-0.4871001253431709,-0.4759184618952979,,Rand Choice 2,-0.9209231265102656,,,G4,constant_value,-4.139696231317286,-0.9209231265102656,,0.491657935588405,-0.42017184672391,,,East,0,
binary_1,Danielle,,2010-11-04,(966)207-3991x00213,,50059 Reed Creek,Jonathanstad,,19814.0,label num lo 3,0.6383402365172391,,q_const_0,0.3657416843039446,9.62355246103534,constant_value,q_const_0,Q3,,0.2234296805768035,,0.2234296805768035,Wednesday,Rand Choice 1,0.2111804785513761,High,,G4,constant_value,-1.5391711936233174,0.2111804785513761,,0.6573313889901574,-1.416400029489661,,-1.6186034826258722,,1,62443.02059668059
binary_1,Gwendolyn,Meyer,,001-787-329-1789x5385,gentrybenjamin@example.net,58635 Sims Walk,South Derek,WI,,,-1.4960161890130783,label num hi 10,q_const_0,,7.6017626163081795,constant_value,q_const_0,,,-0.968244670275988,-0.3098708217379942,-0.968244670275988,Friday,,-1.2023705605194468,,,G3,constant_value,-1.5644876015723783,-1.2023705605194468,0.0471690945215999,0.1358652925788445,0.1131218996377285,,,,1,
,,Tyler,,,williamsjerome@example.net,307 Adam Station Suite 096,Nelsonmouth,,,label num lo 3,-2.362664420423098,label num hi 10,q_const_0,0.1703829199760403,-0.0561985143468755,constant_value,q_const_0,Q1,,-1.3540997699217796,-1.1528029948991698,-1.3540997699217796,Monday,Rand Choice 2,-1.0659009365948706,,,,constant_value,0.7748014365138043,-1.0659009365948706,,-0.1108114622815004,,-0.6373141095496515,0.8772337321355009,,0,41966.942872979766
,Christopher,Carey,1973-11-22,001-586-826-1306,,891 Andrew Spring Apt. 440,New Leslie,,89690.0,,-4.19853262832692,label num hi 1,q_const_0,0.0053796656300922,,constant_value,q_const_0,Q1,,-2.23404860301956,-4.046778498015715,-2.23404860301956,Friday,Rand Choice 1,-1.230315381399268,,6.037816257450001,G1,constant_value,-0.398115077362881,-1.230315381399268,0.217405980998407,-1.1706808604086956,1.4328787366513829,,,South,0,59198.78394230449
binary_2,Thomas,,,+1-513-516-6329x7205,,767 Tanya Estate,Brooksfurt,,,,-1.5599014698246287,label num hi 11,q_const_0,,0.248217032076224,constant_value,q_const_0,Q2,,-0.7665514904033897,-3.7671431466537015,-0.7665514904033897,Sunday,Rand Choice 2,0.47568782016874,Low,,G3,constant_value,-1.9643054531016648,0.47568782016874,,-1.2706471299005069,0.1380275657208846,,-1.3135953380783854,,0,
binary_2,Ronald,,1987-03-19,,,5996 Colleen Well,Hunterstad,,,label num lo 3,0.3021291150543727,,q_const_0,0.5136078036264691,1.7251689645528845,constant_value,q_const_0,Q3,-1.810506500802851,-0.1526926061258355,,-0.1526926061258355,Friday,Rand Choice 1,-1.377025180063815,High,,G4,constant_value,-3.841029524854659,-1.377025180063815,,0.069337959243524,-0.0105871557446597,,,,1,
,Wayne,Simpson,2014-12-20,,,08296 Barbara Court Apt. 764,Port Laurenbury,NM,,label num lo 2,5.367864869105654,,q_const_0,,-0.5622277339958126,constant_value,q_const_0,Q4,,2.8222311609211648,,2.8222311609211648,Friday,Rand Choice 2,3.0402779245336147,,3.368425778986962,G6,constant_value,2.7164197910765373,3.0402779245336147,,0.2890534462463403,-0.0032186555493521,0.4015139579137116,-0.2270198651270322,South,1,
binary_2,Michael,Wallace,1926-12-18,4829497082,fowlermichael@example.com,,New Todd,TX,,label num lo 1,-0.816694072228097,,q_const_0,,3.3220635661634192,constant_value,q_const_0,Q2,-2.4354054624830335,-0.6137847096401698,0.9452125223040392,-0.6137847096401698,Tuesday,Rand Choice 1,-0.9323991906851192,Low,4.136385860152041,,constant_value,-1.7633136997979209,-0.9323991906851192,,-0.6697822489905408,-0.460665049971045,-0.6758581348486392,-0.8813917391879117,South,0,46733.97787201099
,Roy,Gonzales,1919-02-09,,,382 Douglas Neck,Lake Donnaberg,WY,,label num lo 3,6.382804512470231,label num hi 1,q_const_0,0.8930960023629431,2.148570766501971,constant_value,q_const_0,,,2.5424356054170874,-1.0438600046545004,2.5424356054170874,Tuesday,Rand Choice 1,-2.42261485149096,High,,G6,constant_value,3.721107633928023,-2.42261485149096,0.6405104501217191,-0.5479990970214937,,,-0.2619641301758418,,1,52890.994659585966
binary_2,Patrick,Buck,,001-340-322-0863x092,,,Lake David,,,,-2.8155673580752207,,q_const_0,,-2.356746713225741,constant_value,q_const_0,Q1,,-1.2103046383610163,,-1.2103046383610163,Saturday,Rand Choice 1,1.5091161528260724,Low,,G2,constant_value,5.775338167029665,1.5091161528260724,0.0494010506888808,0.4589396128097536,-0.3304740161131962,,-0.6592330805720054,,0,
binary_2,Jose,,1962-03-07,,,,Heatherfurt,,,label num lo 1,-2.700320973166572,label num hi 11,q_const_0,,2.3805985449887332,constant_value,q_const_0,Q1,,-1.0741850083446345,2.083294146638921,-1.0741850083446345,,Rand Choice 1,2.105651260751548,,2.441312861904878,G2,constant_value,-3.9199796812330496,2.105651260751548,,0.7544028799093191,-1.583520495907694,,-0.234489650288893,,0,
binary_1,Anita,Campbell,2016-04-15,517.509.8389,,,,,,label num lo 1,1.6160685029049882,label num hi 4,q_const_0,0.6565980728213795,3.1516994862673107,constant_value,q_const_0,Q3,,0.7256317857661266,-1.8798403545214029,0.7256317857661266,Saturday,Rand Choice 2,0.5420373530562769,High,-1.0799113439323005,G5,constant_value,2.955856357078347,0.5420373530562769,,,,,0.6364373402144811,West,1,
binary_1,Susan,Young,1961-05-10,001-666-963-9066x6037,apeters@example.net,781 White Rest Suite 114,Stephaniefort,WY,,label num lo 2,-5.193694065586722,,q_const_0,,,constant_value,q_const_0,Q1,-2.555575905799367,-2.7471039186784223,-1.952129148133484,-2.7471039186784223,Saturday,Rand Choice 2,-1.5808338053951378,Low,,G1,constant_value,-6.227379437735698,-1.5808338053951378,0.3849711701101683,0.9461661509145316,-1.0736189558665066,0.537741740165976,,North,0,47124.749137451414
binary_1,Michelle,,,(628)853-3206x047,,,,,,,6.753041785687344,label num hi 11,q_const_0,0.9948688299955768,5.837741969961662,constant_value,q_const_0,Q4,8.393215255888933,2.7865335763491093,0.47774509424569,2.7865335763491093,Friday,Rand Choice 2,-1.906461693594084,,,G6,constant_value,1.1034149125082653,-1.906461693594084,0.6831589178479054,1.3901201777916077,,0.9019780455606848,0.927876803264328,,1,
,Taylor,,,(566)658-4801x184,,0798 Bowen Key Apt. 682,Patelfurt,,77167.0,label num lo 1,-1.1664189096255335,label num hi 5,q_const_0,0.4485615565010927,0.9855295893224364,constant_value,q_const_0,Q2,,-0.5796561835303944,-1.2119380319501696,-0.5796561835303944,Wednesday,Rand Choice 2,0.4985723564020424,Low,,,constant_value,3.650879272389496,0.4985723564020424,0.5196068085448916,-0.4266737860120698,,,,,0,
binary_1,Victoria,Hernandez,1949-04-11,(732)480-8525,,87072 White Mountain,Davisfurt,,96480.0,label num lo 3,3.5074414083673005,label num hi 2,q_const_0,,,constant_value,q_const_0,Q4,3.364079984204934,1.679410842374642,-0.2486016777541952,1.679410842374642,Saturday,Rand Choice 1,1.0537123338454109,High,,G6,constant_value,-0.3823236434778165,1.0537123338454109,0.7698893544826158,-0.0754685385971477,0.8539168506411267,0.3124077838486752,1.295594213348636,,1,
binary_1,Cathy,Torres,1950-12-29,349-917-1196,,9431 Danielle Valleys,Jordanville,,2262.0,label num lo 2,-2.9636766651656874,,q_const_0,,0.2667925675108398,constant_value,q_const_0,,,-1.6659095702215798,2.3830254491831564,-1.6659095702215798,Sunday,Rand Choice 2,-1.2917826531019712,Low,,G2,constant_value,4.236057485961595,-1.2917826531019712,0.4713699874403573,0.7373492881903254,0.8039626969000992,,,,0,64033.5223123417
,Alyssa,,,001-951-220-9314x112,,,Kristinfort,OK,,label num lo 3,0.7285803245677636,label num hi 12,q_const_0,,0.8485719240414753,constant_value,q_const_0,Q3,,0.1579204863181917,-0.5919002602866698,0.1579204863181917,Saturday,Rand Choice 2,-0.5690306908170069,,-0.1635188203156969,G4,constant_value,0.8126517517684249,-0.5690306908170069,0.8186665881976611,-0.8379279456655866,0.365249843407614,,1.359598483042889,South,1,
,,Randolph,,(590)731-1312x609,,593 Stevens Corner,Lake Benjamin,VA,19827.0,label num lo 2,0.9294732936192296,,q_const_0,,1.478110160911199,constant_value,q_const_0,Q3,2.7941475047393043,0.351335058462536,0.414186839355631,0.351335058462536,Tuesday,Rand Choice 2,0.1529069747191586,High,,G4,constant_value,-2.294764034644319,0.1529069747191586,,-0.4549362573964191,0.3277751537449431,0.5647309064319781,,,1,
binary_1,Cindy,,1948-12-07,(780)422-0376x2251,russellalicia@example.org,87856 Sosa Lane Apt. 497,Jameschester,NV,45424.0,label num lo 2,3.2213614728371383,label num hi 1,q_const_0,,,constant_value,q_const_0,Q4,,1.629415718080728,-0.7712408428711353,1.629415718080728,Thursday,Rand Choice 1,1.6595667537633885,,3.8875972775409657,G6,constant_value,-0.9739899284506706,1.6595667537633885,,0.8073574976965013,1.1479693872076129,,0.4209284596228682,North,1,
binary_1,,Washington,1992-01-12,768-721-9840,maria54@example.org,,East Xavierville,AL,60822.0,label num lo 3,1.066488411857612,,q_const_0,,,constant_value,q_const_0,Q3,,0.4375500188313757,0.3974839137801478,0.4375500188313757,Sunday,Rand Choice 2,0.3140655814790091,High,,G5,constant_value,4.3090372151197185,0.3140655814790091,,,-0.3195678617985332,,,,1,
,Sheila,Mitchell,1924-07-23,,,04130 Smith Streets Suite 435,Jacobshire,UT,,label num lo 3,-2.854995579649364,label num hi 3,q_const_0,,2.840655498327135,constant_value,q_const_0,Q1,,-1.5563386442675384,-0.362190599897331,-1.5563386442675384,,Rand Choice 1,-0.8654492119606938,Low,6.1583769787855385,G2,constant_value,-0.2591260514959699,-0.8654492119606938,0.1965071490622865,-1.7201103117562866,0.4393969054510447,,-0.2333844173191618,,0,56441.565338142434
,John,Ryan,1946-04-13,929-679-1320,goodwintimothy@example.org,86072 Jones Canyon,Mayerview,VA,,label num lo 3,-1.5116354858451166,,q_const_0,,0.4533862123512826,constant_value,q_const_0,Q2,,-0.9957144739624236,0.5515718539201871,-0.9957144739624236,Wednesday,Rand Choice 1,-1.3486057786201084,Low,,G3,constant_value,0.8318024594501119,-1.3486057786201084,0.6972633987909402,-0.3342340963616262,,-0.2808624190995009,,South,1,
,Linda,Ross,1926-04-10,,,34636 Johnson Junctions,New Dylanfort,WV,72696.0,,5.165418415928674,label num hi 12,q_const_0,0.9273304803955236,7.287146965479023,constant_value,q_const_0,Q4,4.264264999986201,2.0458611514505924,-1.1740114857847512,2.0458611514505924,Sunday,Rand Choice 2,-1.9015826106409448,High,,G6,constant_value,-0.8307983655784428,-1.9015826106409448,0.9568534378695148,-0.60949015880684,-0.7877318434727787,,-0.3021206392221423,West,1,50829.15519074881
binary_1,Laura,Beasley,1914-04-05,+1-898-316-2938x6067,perrystacy@example.org,99238 Miller Extension,Mooretown,NY,48109.0,,2.3153671970374905,label num hi 1,q_const_0,0.2686007916088817,0.520460923333653,constant_value,q_const_0,Q3,,1.1324962600043706,0.0467903870461298,1.1324962600043706,Tuesday,Rand Choice 1,1.1242204452194455,High,0.6738125909988537,G5,constant_value,-2.7316848268743716,1.1242204452194455,,-0.5796712930252462,,,-0.3991235648064711,,1,
binary_2,David,,,,,0613 George Centers Suite 602,Sanchezview,MI,35587.0,label num lo 3,-0.5508134472651529,,q_const_0,0.3111047064465569,,constant_value,q_const_0,Q2,,-0.4298474226124373,0.109842827630784,-0.4298474226124373,Thursday,Rand Choice 2,-0.4990965379843379,Low,,G4,constant_value,0.5813728468084084,-0.4990965379843379,,-1.3681249092410548,,-0.8724510269855472,2.3778809127071048,South,1,
,Amber,Grant,,,,89899 Aaron Mall Apt. 151,Hillbury,,65013.0,,-1.6313921887267466,,q_const_0,,0.8765009277459039,constant_value,q_const_0,Q2,,-0.9285342175573674,1.9284806896912976,-0.9285342175573674,,Rand Choice 2,-0.4563866158427667,Low,0.5902179478941232,G3,constant_value,-0.1124593365355601,-0.4563866158427667,,0.220103825049877,-0.3965054073709123,0.0219651403218993,,West,0,
binary_1,Marisa,,,+1-459-340-4022x2797,,,,,,label num lo 3,0.8606003027571791,label num hi 4,q_const_0,0.5766080251391106,-0.4742443408424619,constant_value,q_const_0,Q3,,0.1696814455634929,-0.7037440453454139,0.1696814455634929,Monday,Rand Choice 2,-0.9305987929121096,,,G4,constant_value,-0.6978210326046338,-0.9305987929121096,0.6184043272407138,0.6634066845791348,0.438380109159482,,-0.8876735334916512,,1,31428.709553144436
,Jonathan,Hunter,1972-08-24,+1-229-877-6701x30522,,42120 Carroll Village,South Hayley,WA,,,0.1437131465959558,,q_const_0,,-0.056227310023079,constant_value,q_const_0,Q3,,-0.1449571528540651,-0.5176066932625478,-0.1449571528540651,Wednesday,Rand Choice 2,-0.784814884032637,High,-1.295673993433592,G4,constant_value,1.1756843002008155,-0.784814884032637,0.7838949212957855,-0.1507747188553217,-0.1327224296900448,0.262119856248744,,West,0,32856.24796570614
binary_2,William,Clayton,,001-384-263-4840x7699,gonzalesshannon@example.com,,Lake Michaelfurt,,,,3.532646372726359,,q_const_0,,,constant_value,q_const_0,Q4,4.309783856403736,1.7760308316116704,,1.7760308316116704,Sunday,Rand Choice 1,1.6686967048046806,,,G6,constant_value,6.491810375713481,1.6686967048046806,,0.8113921428828894,0.3666416101821837,0.6925867198675418,0.4785460339850356,West,1,
binary_1,Debra,Anderson,1995-04-11,,,2276 Martinez Village Suite 395,Adamville,,,label num lo 3,7.255314709376745,label num hi 6,q_const_0,0.9920658556295427,,constant_value,q_const_0,Q4,3.936211939423802,3.3580271605704852,0.4683335635288354,3.3580271605704852,Tuesday,Rand Choice 2,0.5357467015899797,High,,G6,constant_value,4.406267672575503,0.5357467015899797,,0.0679857526731584,,,-0.903207401751544,East,1,
